# name                          ?       FEC   mfec  mfecchannel hubaddress portadd   rocid     FED   channel     roc#
Pilt_BmO_D3_BLD10_PNL1_PLQ1_ROC9 B       1        8        1       15        2        9         40        8        1
Pilt_BmO_D3_BLD10_PNL1_PLQ1_ROC10 B      1        8        1       15        2       10         40        8        2
Pilt_BmO_D3_BLD10_PNL1_PLQ1_ROC11 B      1        8        1       15        2       11         40        8        3
Pilt_BmO_D3_BLD10_PNL1_PLQ1_ROC12 B      1        8        1       15        3       12         40        8        4
Pilt_BmO_D3_BLD10_PNL1_PLQ1_ROC13 B      1        8        1       15        3       13         40        8        5
Pilt_BmO_D3_BLD10_PNL1_PLQ1_ROC14 B      1        8        1       15        3       14         40        8        6
Pilt_BmO_D3_BLD10_PNL1_PLQ1_ROC15 B      1        8        1       15        3       15         40        8        7

Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC0 A       1        8        1       14        0        0         40        9        0
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC1 A       1        8        1       14        0        1         40        9        1
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC2 A       1        8        1       14        0        2         40        9        2
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC3 A       1        8        1       14        0        3         40        9        3
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC4 A       1        8        1       14        1        4         40        9        4
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC5 A       1        8        1       14        1        5         40        9        5
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC6 A       1        8        1       14        1        6         40        9        6
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC7 A       1        8        1       14        1        7         40        9        7
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC8 B       1        8        1       14        2        8         40       10        0
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC9 B       1        8        1       14        2        9         40       10        1
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC10 B      1        8        1       14        2       10         40       10        2
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC11 B      1        8        1       14        2       11         40       10        3
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC12 B      1        8        1       14        3       12         40       10        4
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC13 B      1        8        1       14        3       13         40       10        5
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC14 B      1        8        1       14        3       14         40       10        6
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC15 B      1        8        1       14        3       15         40       10        7

Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC0 A       1        7        1        7        0        0         1240      37        0
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC1 A       1        7        1        7        0        1         1240      37        1
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC2 A       1        7        1        7        0        2         1240      37        2
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC3 A       1        7        1        7        0        3         1240      37        3
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC4 A       1        7        1        7        1        4         1240      37        4
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC5 A       1        7        1        7        1        5         1240      37        5
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC6 A       1        7        1        7        1        6         1240      37        6
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC7 A       1        7        1        7        1        7         1240      37        7
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC8 B       1        7        1        7        2        8         1240      38        0
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC9 B       1        7        1        7        2        9         1240      38        1
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC10 B      1        7        1        7        2       10         1240      38        2
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC11 B      1        7        1        7        2       11         1240      38        3
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC12 B      1        7        1        7        3       12         1240      38        4
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC13 B      1        7        1        7        3       13         1240      38        5
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC14 B      1        7        1        7        3       14         1240      38        6
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC15 B      1        7        1        7        3       15         1240      38        7

Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC0 A       1        7        1        6        0        0         1240      39        0
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC1 A       1        7        1        6        0        1         1240      39        1
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC2 A       1        7        1        6        0        2         1240      39        2
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC3 A       1        7        1        6        0        3         1240      39        3
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC4 A       1        7        1        6        1        4         1240      39        4
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC5 A       1        7        1        6        1        5         1240      39        5
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC6 A       1        7        1        6        1        6         1240      39        6
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC7 A       1        7        1        6        1        7         1240      39        7
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC8 B       1        7        1        6        2        8         1240      40        0
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC9 B       1        7        1        6        2        9         1240      40        1
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC10 B      1        7        1        6        2       10         1240      40        2
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC11 B      1        7        1        6        2       11         1240      40        3
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC12 B      1        7        1        6        3       12         1240      40        4
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC13 B      1        7        1        6        3       13         1240      40        5
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC14 B      1        7        1        6        3       14         1240      40        6
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC15 B      1        7        1        6        3       15         1240      40        7

Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC0 A       1        7        1       15        0        0         1240      43        0
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC1 A       1        7        1       15        0        1         1240      43        1
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC2 A       1        7        1       15        0        2         1240      43        2
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC3 A       1        7        1       15        0        3         1240      43        3
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC4 A       1        7        1       15        1        4         1240      43        4
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC5 A       1        7        1       15        1        5         1240      43        5
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC6 A       1        7        1       15        1        6         1240      43        6
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC7 A       1        7        1       15        1        7         1240      43        7
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC8 B       1        7        1       15        2        8         1240      44        0
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC9 B       1        7        1       15        2        9         1240      44        1
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC10 B      1        7        1       15        2       10         1240      44        2
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC11 B      1        7        1       15        2       11         1240      44        3
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC12 B      1        7        1       15        3       12         1240      44        4
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC13 B      1        7        1       15        3       13         1240      44        5
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC14 B      1        7        1       15        3       14         1240      44        6
Pilt_BmI_D3_BLD3_PNL1_PLQ1_ROC15 B      1        7        1       15        3       15         1240      44        7

Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC0 A       1        7        1       14        0        0         1240      45        0
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC1 A       1        7        1       14        0        1         1240      45        1
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC2 A       1        7        1       14        0        2         1240      45        2
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC3 A       1        7        1       14        0        3         1240      45        3
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC4 A       1        7        1       14        1        4         1240      45        4
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC5 A       1        7        1       14        1        5         1240      45        5
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC6 A       1        7        1       14        1        6         1240      45        6
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC7 A       1        7        1       14        1        7         1240      45        7
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC8 B       1        7        1       14        2        8         1240      46        0
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC9 B       1        7        1       14        2        9         1240      46        1
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC10 B      1        7        1       14        2       10         1240      46        2
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC11 B      1        7        1       14        2       11         1240      46        3
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC12 B      1        7        1       14        3       12         1240      46        4
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC13 B      1        7        1       14        3       13         1240      46        5
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC14 B      1        7        1       14        3       14         1240      46        6
Pilt_BmI_D3_BLD3_PNL2_PLQ1_ROC15 B      1        7        1       14        3       15         1240      46        7
